arch=plain dataset=fashion width=32 mode=ptq depth=32 seed=1 fp=0.7117 dyn=1:0.1153,2:0.0996,3:0.1398,4:0.1243,5:0.3412,6:0.3167,8:0.6583 cal=1:0.1000,2:0.1041,3:0.1374,4:0.1272,5:0.3770,6:0.3436,8:0.6575 eta_q=1:0.5756,2:0.4025,3:0.2266,4:0.1411,5:0.0955,6:0.0666,8:0.0331
arch=res2 dataset=fashion width=32 mode=ptq depth=16 seed=1 fp=0.8372 dyn=1:0.4249,2:0.5620,3:0.7889,4:0.7913,5:0.8127,6:0.8311,8:0.8316 cal=1:0.2370,2:0.5461,3:0.7886,4:0.7938,5:0.8116,6:0.8349,8:0.8330 eta_q=1:0.5445,2:0.3746,3:0.2199,4:0.1450,5:0.1001,6:0.0698,8:0.0346
arch=plain dataset=fashion width=32 mode=ptq depth=32 seed=2 fp=0.6921 dyn=1:0.0779,2:0.1447,3:0.1636,4:0.2101,5:0.3002,6:0.4066,8:0.5888 cal=1:0.1000,2:0.1116,3:0.1465,4:0.2081,5:0.3181,6:0.4106,8:0.5880 eta_q=1:0.5681,2:0.3971,3:0.2251,4:0.1399,5:0.0947,6:0.0660,8:0.0326
arch=res2 dataset=fashion width=32 mode=ptq depth=32 seed=3 fp=0.8229 dyn=1:0.2957,2:0.5097,3:0.7344,4:0.7100,5:0.7889,6:0.7896,8:0.8102 cal=1:0.2140,2:0.4937,3:0.7383,4:0.7136,5:0.7864,6:0.7877,8:0.8092 eta_q=1:0.5444,2:0.3734,3:0.2200,4:0.1468,5:0.1006,6:0.0699,8:0.0347
arch=res2 dataset=fashion width=32 mode=ptq depth=16 seed=7 fp=0.8293 dyn=1:0.3519,2:0.5029,3:0.6991,4:0.7540,5:0.7879,6:0.8175,8:0.8310 cal=1:0.2264,2:0.5095,3:0.6997,4:0.7555,5:0.7892,6:0.8210,8:0.8295 eta_q=1:0.5497,2:0.3755,3:0.2196,4:0.1456,5:0.1003,6:0.0699,8:0.0347
arch=res2 dataset=fashion width=32 mode=ptq depth=32 seed=4 fp=0.8198 dyn=1:0.2701,2:0.5331,3:0.6820,4:0.7772,5:0.8080,6:0.8022,8:0.8135 cal=1:0.2437,2:0.5339,3:0.6885,4:0.7814,5:0.8090,6:0.7997,8:0.8129 eta_q=1:0.5390,2:0.3715,3:0.2183,4:0.1445,5:0.0994,6:0.0695,8:0.0344
arch=res2 dataset=fashion width=32 mode=ptq depth=32 seed=2 fp=0.8318 dyn=1:0.2835,2:0.4298,3:0.7371,4:0.7231,5:0.8081,6:0.8221,8:0.8290 cal=1:0.1835,2:0.4287,3:0.7325,4:0.7281,5:0.8103,6:0.8235,8:0.8289 eta_q=1:0.5401,2:0.3720,3:0.2190,4:0.1452,5:0.0999,6:0.0697,8:0.0345
arch=res2 dataset=fashion width=32 mode=ptq depth=32 seed=6 fp=0.8215 dyn=1:0.3305,2:0.5253,3:0.6887,4:0.7946,5:0.7983,6:0.7810,8:0.8183 cal=1:0.1798,2:0.5124,3:0.6947,4:0.7901,5:0.8006,6:0.7805,8:0.8180 eta_q=1:0.5414,2:0.3724,3:0.2166,4:0.1438,5:0.0990,6:0.0692,8:0.0343
arch=res2 dataset=fashion width=32 mode=ptq depth=32 seed=7 fp=0.8327 dyn=1:0.3362,2:0.5420,3:0.6768,4:0.7750,5:0.8056,6:0.8166,8:0.8288 cal=1:0.1578,2:0.5357,3:0.6769,4:0.7775,5:0.8056,6:0.8169,8:0.8293 eta_q=1:0.5415,2:0.3700,3:0.2162,4:0.1436,5:0.0989,6:0.0690,8:0.0342
arch=res2 dataset=fashion width=32 mode=ptq depth=16 seed=6 fp=0.8317 dyn=1:0.3859,2:0.5630,3:0.6509,4:0.6880,5:0.7827,6:0.8070,8:0.8313 cal=1:0.2060,2:0.5525,3:0.6487,4:0.6932,5:0.7811,6:0.8101,8:0.8326 eta_q=1:0.5483,2:0.3739,3:0.2179,4:0.1444,5:0.0997,6:0.0699,8:0.0344
arch=res2 dataset=fashion width=32 mode=ptq depth=32 seed=5 fp=0.8319 dyn=1:0.5136,2:0.5266,3:0.6988,4:0.7694,5:0.8174,6:0.8219,8:0.8212 cal=1:0.1811,2:0.5108,3:0.7056,4:0.7694,5:0.8174,6:0.8222,8:0.8207 eta_q=1:0.5462,2:0.3732,3:0.2190,4:0.1451,5:0.1000,6:0.0699,8:0.0347
arch=res2 dataset=fashion width=32 mode=ptq depth=16 seed=9 fp=0.8303 dyn=1:0.2479,2:0.5269,3:0.7086,4:0.7736,5:0.8089,6:0.8264,8:0.8292 cal=1:0.1757,2:0.5232,3:0.7094,4:0.7724,5:0.8078,6:0.8245,8:0.8319 eta_q=1:0.5340,2:0.3745,3:0.2209,4:0.1466,5:0.1011,6:0.0706,8:0.0349
arch=res2c dataset=fashion width=32 mode=ptq depth=8 seed=1 fp=0.8331 dyn=1:0.3051,2:0.5249,3:0.6975,4:0.7303,5:0.8006,6:0.8228,8:0.8309 cal=1:0.2347,2:0.5212,3:0.6944,4:0.7302,5:0.8030,6:0.8207,8:0.8300 eta_q=1:0.5443,2:0.3771,3:0.2205,4:0.1457,5:0.0999,6:0.0702,8:0.0346
arch=res2c dataset=fashion width=32 mode=ptq depth=8 seed=4 fp=0.8382 dyn=1:0.3885,2:0.4388,3:0.6530,4:0.7602,5:0.8027,6:0.8265,8:0.8290 cal=1:0.2939,2:0.4407,3:0.6538,4:0.7606,5:0.8007,6:0.8247,8:0.8292 eta_q=1:0.5532,2:0.3787,3:0.2188,4:0.1449,5:0.1003,6:0.0693,8:0.0346
arch=res2c dataset=fashion width=32 mode=ptq depth=8 seed=8 fp=0.8278 dyn=1:0.2430,2:0.5060,3:0.7162,4:0.7573,5:0.8052,6:0.8172,8:0.8334 cal=1:0.1578,2:0.4936,3:0.7163,4:0.7559,5:0.8087,6:0.8148,8:0.8344 eta_q=1:0.5422,2:0.3753,3:0.2215,4:0.1466,5:0.0999,6:0.0700,8:0.0346
arch=res2 dataset=fashion width=32 mode=ptq depth=16 seed=8 fp=0.8115 dyn=1:0.3946,2:0.4786,3:0.6932,4:0.7794,5:0.7440,6:0.7955,8:0.8117 cal=1:0.2856,2:0.4765,3:0.6905,4:0.7801,5:0.7470,6:0.7964,8:0.8138 eta_q=1:0.5475,2:0.3805,3:0.2194,4:0.1441,5:0.0992,6:0.0692,8:0.0343
arch=res2c dataset=fashion width=32 mode=ptq depth=8 seed=9 fp=0.8187 dyn=1:0.3408,2:0.5663,3:0.6789,4:0.7700,5:0.7808,6:0.7824,8:0.8124 cal=1:0.2623,2:0.5606,3:0.6790,4:0.7651,5:0.7799,6:0.7816,8:0.8133 eta_q=1:0.5403,2:0.3781,3:0.2195,4:0.1450,5:0.1005,6:0.0701,8:0.0345
arch=res2c dataset=fashion width=32 mode=ptq depth=8 seed=0 fp=0.8162 dyn=1:0.2467,2:0.4494,3:0.6383,4:0.7356,5:0.7720,6:0.7953,8:0.7959 cal=1:0.1964,2:0.4463,3:0.6433,4:0.7369,5:0.7694,6:0.7951,8:0.7961 eta_q=1:0.5392,2:0.3765,3:0.2219,4:0.1481,5:0.1018,6:0.0707,8:0.0351
arch=res2c dataset=fashion width=32 mode=ptq depth=8 seed=6 fp=0.8219 dyn=1:0.4648,2:0.4600,3:0.5965,4:0.7762,5:0.8040,6:0.8007,8:0.8288 cal=1:0.2240,2:0.4560,3:0.6071,4:0.7783,5:0.8073,6:0.8007,8:0.8265 eta_q=1:0.5460,2:0.3778,3:0.2208,4:0.1451,5:0.1009,6:0.0704,8:0.0349
arch=res2c dataset=fashion width=32 mode=ptq depth=16 seed=0 fp=0.8240 dyn=1:0.3224,2:0.3448,3:0.7075,4:0.7592,5:0.7694,6:0.8121,8:0.8206 cal=1:0.1774,2:0.3495,3:0.7082,4:0.7635,5:0.7660,6:0.8130,8:0.8209 eta_q=1:0.5558,2:0.3771,3:0.2185,4:0.1446,5:0.0991,6:0.0692,8:0.0343
arch=res2c dataset=fashion width=32 mode=ptq depth=8 seed=7 fp=0.8192 dyn=1:0.4421,2:0.3245,3:0.7337,4:0.6967,5:0.7848,6:0.7853,8:0.8253 cal=1:0.3100,2:0.3198,3:0.7389,4:0.6962,5:0.7857,6:0.7867,8:0.8266 eta_q=1:0.5542,2:0.3820,3:0.2178,4:0.1437,5:0.0992,6:0.0697,8:0.0342
arch=res2c dataset=fashion width=32 mode=ptq depth=8 seed=5 fp=0.8445 dyn=1:0.4198,2:0.4928,3:0.6925,4:0.7935,5:0.8207,6:0.8329,8:0.8389 cal=1:0.2892,2:0.4882,3:0.7018,4:0.7919,5:0.8250,6:0.8298,8:0.8382 eta_q=1:0.5468,2:0.3737,3:0.2180,4:0.1443,5:0.0995,6:0.0696,8:0.0341
arch=res2c dataset=fashion width=32 mode=ptq depth=8 seed=2 fp=0.8336 dyn=1:0.2960,2:0.4580,3:0.7064,4:0.7366,5:0.8051,6:0.8163,8:0.8311 cal=1:0.2757,2:0.4577,3:0.7115,4:0.7335,5:0.8090,6:0.8219,8:0.8308 eta_q=1:0.5398,2:0.3777,3:0.2198,4:0.1462,5:0.1003,6:0.0702,8:0.0346
arch=res2c dataset=fashion width=32 mode=ptq depth=16 seed=2 fp=0.8346 dyn=1:0.2945,2:0.4499,3:0.7205,4:0.7829,5:0.8059,6:0.8110,8:0.8322 cal=1:0.1685,2:0.4602,3:0.7223,4:0.7784,5:0.8102,6:0.8090,8:0.8322 eta_q=1:0.5388,2:0.3739,3:0.2192,4:0.1450,5:0.1000,6:0.0699,8:0.0347
arch=res2c dataset=fashion width=32 mode=ptq depth=16 seed=4 fp=0.8283 dyn=1:0.2276,2:0.4530,3:0.6578,4:0.7256,5:0.7852,6:0.7967,8:0.8220 cal=1:0.2416,2:0.4431,3:0.6523,4:0.7258,5:0.7881,6:0.7975,8:0.8212 eta_q=1:0.5381,2:0.3710,3:0.2195,4:0.1454,5:0.1004,6:0.0697,8:0.0347
arch=res2c dataset=fashion width=32 mode=ptq depth=8 seed=3 fp=0.8269 dyn=1:0.3514,2:0.4224,3:0.6988,4:0.7734,5:0.8031,6:0.8198,8:0.8261 cal=1:0.2864,2:0.4113,3:0.7064,4:0.7737,5:0.8027,6:0.8185,8:0.8271 eta_q=1:0.5462,2:0.3804,3:0.2226,4:0.1475,5:0.1017,6:0.0707,8:0.0352
arch=res2c dataset=fashion width=32 mode=ptq depth=16 seed=5 fp=0.8382 dyn=1:0.3613,2:0.3560,3:0.5506,4:0.6522,5:0.7789,6:0.7967,8:0.8296 cal=1:0.2248,2:0.3473,3:0.5533,4:0.6477,5:0.7812,6:0.7971,8:0.8305 eta_q=1:0.5473,2:0.3743,3:0.2157,4:0.1430,5:0.0987,6:0.0685,8:0.0341
arch=res2c dataset=fashion width=32 mode=ptq depth=16 seed=7 fp=0.8083 dyn=1:0.3184,2:0.5081,3:0.6992,4:0.6309,5:0.7527,6:0.7866,8:0.7975 cal=1:0.1554,2:0.5012,3:0.7077,4:0.6339,5:0.7506,6:0.7842,8:0.7959 eta_q=1:0.5391,2:0.3717,3:0.2188,4:0.1449,5:0.0999,6:0.0695,8:0.0346
arch=res2 dataset=fashion width=32 mode=ptq depth=64 seed=0 fp=0.8315 dyn=1:0.3602,2:0.5257,3:0.6246,4:0.7686,5:0.7781,6:0.7799,8:0.8325 cal=1:0.2251,2:0.5085,3:0.6285,4:0.7733,5:0.7779,6:0.7812,8:0.8313 eta_q=1:0.5567,2:0.3788,3:0.2179,4:0.1440,5:0.0989,6:0.0690,8:0.0342
arch=res2 dataset=fashion width=32 mode=ptq depth=32 seed=1 fp=0.8351 dyn=1:0.3134,2:0.5731,3:0.7538,4:0.7744,5:0.8092,6:0.8187,8:0.8333 cal=1:0.1939,2:0.5646,3:0.7549,4:0.7663,5:0.8093,6:0.8177,8:0.8342 eta_q=1:0.5450,2:0.3708,3:0.2168,4:0.1433,5:0.0988,6:0.0688,8:0.0341
arch=res2 dataset=fashion width=32 mode=ptq depth=32 seed=0 fp=0.8233 dyn=1:0.3331,2:0.4144,3:0.6758,4:0.7818,5:0.7888,6:0.8196,8:0.8226 cal=1:0.1667,2:0.4123,3:0.6806,4:0.7920,5:0.7879,6:0.8228,8:0.8261 eta_q=1:0.5406,2:0.3711,3:0.2177,4:0.1446,5:0.0993,6:0.0694,8:0.0344
arch=res2c dataset=fashion width=32 mode=ptq depth=16 seed=3 fp=0.8226 dyn=1:0.2859,2:0.4000,3:0.6505,4:0.7809,5:0.7300,6:0.7862,8:0.8183 cal=1:0.2094,2:0.3713,3:0.6458,4:0.7727,5:0.7301,6:0.7882,8:0.8194 eta_q=1:0.5385,2:0.3730,3:0.2178,4:0.1449,5:0.0999,6:0.0698,8:0.0345
arch=res2c dataset=fashion width=32 mode=ptq depth=16 seed=1 fp=0.8351 dyn=1:0.3974,2:0.4815,3:0.7024,4:0.7867,5:0.8071,6:0.8139,8:0.8251 cal=1:0.2104,2:0.4780,3:0.6959,4:0.7811,5:0.8068,6:0.8162,8:0.8259 eta_q=1:0.5436,2:0.3748,3:0.2216,4:0.1460,5:0.1008,6:0.0704,8:0.0348
arch=res2 dataset=fashion width=32 mode=ptq depth=64 seed=1 fp=0.8397 dyn=1:0.3912,2:0.5703,3:0.7136,4:0.7798,5:0.8223,6:0.8385,8:0.8416 cal=1:0.2355,2:0.5439,3:0.7176,4:0.7830,5:0.8219,6:0.8387,8:0.8420 eta_q=1:0.5440,2:0.3717,3:0.2183,4:0.1447,5:0.0996,6:0.0696,8:0.0345
arch=res2 dataset=fashion width=32 mode=ptq depth=64 seed=7 fp=0.8362 dyn=1:0.3321,2:0.4155,3:0.6462,4:0.7421,5:0.7918,6:0.8171,8:0.8256 cal=1:0.1243,2:0.4176,3:0.6453,4:0.7432,5:0.7894,6:0.8138,8:0.8275 eta_q=1:0.5465,2:0.3746,3:0.2193,4:0.1458,5:0.1001,6:0.0700,8:0.0347
arch=res2 dataset=fashion width=32 mode=ptq depth=64 seed=5 fp=0.8421 dyn=1:0.3267,2:0.4788,3:0.7148,4:0.8037,5:0.8012,6:0.8308,8:0.8399 cal=1:0.2127,2:0.4801,3:0.7136,4:0.8057,5:0.8023,6:0.8304,8:0.8396 eta_q=1:0.5527,2:0.3780,3:0.2194,4:0.1447,5:0.0994,6:0.0695,8:0.0344
arch=res2 dataset=fashion width=32 mode=ptq depth=64 seed=2 fp=0.8293 dyn=1:0.4161,2:0.5056,3:0.7201,4:0.7781,5:0.8198,6:0.8132,8:0.8322 cal=1:0.2452,2:0.5158,3:0.7164,4:0.7819,5:0.8182,6:0.8098,8:0.8321 eta_q=1:0.5450,2:0.3725,3:0.2185,4:0.1453,5:0.0997,6:0.0695,8:0.0344
arch=res2 dataset=fashion width=32 mode=ptq depth=64 seed=3 fp=0.8231 dyn=1:0.4586,2:0.5129,3:0.6605,4:0.6886,5:0.7812,6:0.8030,8:0.8288 cal=1:0.2139,2:0.5118,3:0.6602,4:0.6907,5:0.7806,6:0.7981,8:0.8289 eta_q=1:0.5491,2:0.3756,3:0.2173,4:0.1444,5:0.0992,6:0.0691,8:0.0342
arch=res2c dataset=fashion width=32 mode=ptq depth=16 seed=8 fp=0.8026 dyn=1:0.2530,2:0.3103,3:0.5677,4:0.6916,5:0.7662,6:0.7906,8:0.7829 cal=1:0.1363,2:0.3193,3:0.5720,4:0.6979,5:0.7631,6:0.7883,8:0.7814 eta_q=1:0.5356,2:0.3722,3:0.2197,4:0.1452,5:0.1000,6:0.0699,8:0.0344
arch=res2 dataset=fashion width=32 mode=ptq depth=32 seed=8 fp=0.8357 dyn=1:0.4100,2:0.3519,3:0.6483,4:0.7288,5:0.8031,6:0.8116,8:0.8221 cal=1:0.1409,2:0.3466,3:0.6575,4:0.7291,5:0.8035,6:0.8086,8:0.8234 eta_q=1:0.5441,2:0.3720,3:0.2166,4:0.1432,5:0.0984,6:0.0687,8:0.0340
arch=res2 dataset=fashion width=32 mode=ptq depth=64 seed=4 fp=0.8208 dyn=1:0.3590,2:0.3896,3:0.7233,4:0.7614,5:0.8167,6:0.8155,8:0.8199 cal=1:0.1543,2:0.3863,3:0.7199,4:0.7622,5:0.8130,6:0.8147,8:0.8195 eta_q=1:0.5442,2:0.3749,3:0.2199,4:0.1458,5:0.1003,6:0.0701,8:0.0347
arch=res2c dataset=fashion width=32 mode=ptq depth=32 seed=6 fp=0.8019 dyn=1:0.3303,2:0.2299,3:0.5005,4:0.6281,5:0.7307,6:0.7748,8:0.8008 cal=1:0.1820,2:0.2309,3:0.5140,4:0.6241,5:0.7284,6:0.7738,8:0.8011 eta_q=1:0.5386,2:0.3672,3:0.2109,4:0.1403,5:0.0965,6:0.0673,8:0.0333
arch=res2c dataset=fashion width=32 mode=ptq depth=16 seed=6 fp=0.8361 dyn=1:0.2850,2:0.4248,3:0.6499,4:0.7061,5:0.8053,6:0.8176,8:0.8322 cal=1:0.1864,2:0.4323,3:0.6589,4:0.7012,5:0.8047,6:0.8157,8:0.8333 eta_q=1:0.5478,2:0.3719,3:0.2163,4:0.1434,5:0.0989,6:0.0690,8:0.0342
arch=res2 dataset=fashion width=32 mode=ptq depth=32 seed=9 fp=0.8332 dyn=1:0.3638,2:0.5106,3:0.7236,4:0.7833,5:0.8058,6:0.8199,8:0.8379 cal=1:0.1570,2:0.4998,3:0.7229,4:0.7842,5:0.8038,6:0.8216,8:0.8368 eta_q=1:0.5378,2:0.3715,3:0.2164,4:0.1440,5:0.0989,6:0.0691,8:0.0343
arch=res2c dataset=fashion width=32 mode=ptq depth=32 seed=1 fp=0.8329 dyn=1:0.3448,2:0.3979,3:0.6057,4:0.7059,5:0.8126,6:0.8114,8:0.8302 cal=1:0.1903,2:0.3778,3:0.6099,4:0.7038,5:0.8101,6:0.8121,8:0.8311 eta_q=1:0.5382,2:0.3708,3:0.2169,4:0.1434,5:0.0988,6:0.0690,8:0.0341
arch=res2c dataset=fashion width=32 mode=ptq depth=32 seed=8 fp=0.8028 dyn=1:0.1958,2:0.2940,3:0.5651,4:0.6626,5:0.7804,6:0.7561,8:0.8025 cal=1:0.1158,2:0.2697,3:0.5714,4:0.6661,5:0.7762,6:0.7588,8:0.8025 eta_q=1:0.5443,2:0.3750,3:0.2175,4:0.1433,5:0.0990,6:0.0689,8:0.0342
arch=res2c dataset=fashion width=32 mode=ptq depth=32 seed=5 fp=0.8257 dyn=1:0.2214,2:0.3690,3:0.6441,4:0.5643,5:0.7637,6:0.7980,8:0.8101 cal=1:0.1612,2:0.3400,3:0.6263,4:0.5674,5:0.7677,6:0.7994,8:0.8117 eta_q=1:0.5403,2:0.3707,3:0.2167,4:0.1440,5:0.0991,6:0.0695,8:0.0343
arch=res2c dataset=fashion width=32 mode=ptq depth=32 seed=2 fp=0.8185 dyn=1:0.1509,2:0.3227,3:0.5430,4:0.6142,5:0.7373,6:0.8060,8:0.8038 cal=1:0.1458,2:0.3196,3:0.5532,4:0.6313,5:0.7400,6:0.8060,8:0.8047 eta_q=1:0.5485,2:0.3739,3:0.2168,4:0.1431,5:0.0988,6:0.0689,8:0.0341
arch=res2 dataset=fashion width=32 mode=ptq depth=64 seed=9 fp=0.8013 dyn=1:0.3755,2:0.5018,3:0.7368,4:0.7158,5:0.7713,6:0.7836,8:0.7940 cal=1:0.1622,2:0.4964,3:0.7413,4:0.7217,5:0.7745,6:0.7829,8:0.7936 eta_q=1:0.5382,2:0.3735,3:0.2203,4:0.1459,5:0.1007,6:0.0703,8:0.0348
arch=res2c dataset=fashion width=32 mode=ptq depth=16 seed=9 fp=0.8281 dyn=1:0.3421,2:0.4631,3:0.7199,4:0.7262,5:0.7845,6:0.8159,8:0.8202 cal=1:0.1890,2:0.4509,3:0.7186,4:0.7384,5:0.7881,6:0.8153,8:0.8196 eta_q=1:0.5430,2:0.3746,3:0.2193,4:0.1455,5:0.1003,6:0.0700,8:0.0345
arch=res2c dataset=fashion width=32 mode=ptq depth=64 seed=0 fp=0.7940 dyn=1:0.1562,2:0.1205,3:0.2717,4:0.5170,5:0.5953,6:0.6400,8:0.7325 cal=1:0.1264,2:0.1177,3:0.2659,4:0.5476,5:0.5980,6:0.6395,8:0.7382 eta_q=1:0.5364,2:0.3689,3:0.2155,4:0.1429,5:0.0983,6:0.0687,8:0.0340
arch=res2c dataset=fashion width=32 mode=ptq depth=32 seed=4 fp=0.8223 dyn=1:0.1781,2:0.4558,3:0.5742,4:0.7409,5:0.7851,6:0.7820,8:0.8063 cal=1:0.1555,2:0.4336,3:0.5821,4:0.7348,5:0.7848,6:0.7811,8:0.8053 eta_q=1:0.5473,2:0.3754,3:0.2200,4:0.1461,5:0.1004,6:0.0700,8:0.0347
arch=res2c dataset=fashion width=32 mode=ptq depth=32 seed=0 fp=0.8184 dyn=1:0.2086,2:0.2892,3:0.5486,4:0.7191,5:0.7634,6:0.7638,8:0.8134 cal=1:0.1640,2:0.2818,3:0.5510,4:0.7190,5:0.7651,6:0.7624,8:0.8140 eta_q=1:0.5416,2:0.3735,3:0.2175,4:0.1442,5:0.0992,6:0.0693,8:0.0343
arch=res2c dataset=fashion width=32 mode=ptq depth=64 seed=3 fp=0.7783 dyn=1:0.1321,2:0.1491,3:0.2986,4:0.4769,5:0.5826,6:0.6058,8:0.7185 cal=1:0.1294,2:0.1441,3:0.3107,4:0.4552,5:0.5920,6:0.6141,8:0.7148 eta_q=1:0.5553,2:0.3764,3:0.2137,4:0.1413,5:0.0971,6:0.0678,8:0.0336
arch=res2c dataset=fashion width=32 mode=ptq depth=32 seed=3 fp=0.8335 dyn=1:0.1921,2:0.4263,3:0.5453,4:0.6745,5:0.7773,6:0.7923,8:0.8271 cal=1:0.1097,2:0.4068,3:0.5539,4:0.6748,5:0.7736,6:0.7921,8:0.8238 eta_q=1:0.5456,2:0.3737,3:0.2179,4:0.1449,5:0.0998,6:0.0693,8:0.0344
arch=res2c dataset=fashion width=32 mode=ptq depth=64 seed=7 fp=0.8249 dyn=1:0.1885,2:0.1695,3:0.4037,4:0.6067,5:0.7648,6:0.7714,8:0.8017 cal=1:0.1431,2:0.1829,3:0.4218,4:0.6121,5:0.7704,6:0.7711,8:0.8024 eta_q=1:0.5460,2:0.3729,3:0.2179,4:0.1447,5:0.0998,6:0.0695,8:0.0344
arch=res2c dataset=fashion width=32 mode=ptq depth=64 seed=9 fp=0.7751 dyn=1:0.1057,2:0.1295,3:0.2945,4:0.4652,5:0.5387,6:0.7109,8:0.7746 cal=1:0.0935,2:0.1363,3:0.3032,4:0.4559,5:0.5354,6:0.7075,8:0.7736 eta_q=1:0.5401,2:0.3687,3:0.2150,4:0.1425,5:0.0982,6:0.0686,8:0.0340
arch=res2c dataset=fashion width=32 mode=ptq depth=32 seed=7 fp=0.8059 dyn=1:0.2516,2:0.4333,3:0.6272,4:0.6099,5:0.7335,6:0.8048,8:0.8078 cal=1:0.1373,2:0.4383,3:0.6242,4:0.6109,5:0.7338,6:0.8042,8:0.8087 eta_q=1:0.5452,2:0.3740,3:0.2167,4:0.1436,5:0.0989,6:0.0690,8:0.0343
arch=res2c dataset=fashion width=32 mode=ptq depth=32 seed=9 fp=0.8132 dyn=1:0.2028,2:0.3249,3:0.6115,4:0.7017,5:0.7408,6:0.7591,8:0.8086 cal=1:0.1091,2:0.2994,3:0.6188,4:0.7030,5:0.7450,6:0.7559,8:0.8077 eta_q=1:0.5454,2:0.3730,3:0.2141,4:0.1416,5:0.0977,6:0.0682,8:0.0339
arch=res2c dataset=fashion width=32 mode=ptq depth=64 seed=8 fp=0.7938 dyn=1:0.1541,2:0.2537,3:0.4310,4:0.5986,5:0.7111,6:0.7323,8:0.7827 cal=1:0.1308,2:0.2630,3:0.4438,4:0.5912,5:0.7142,6:0.7326,8:0.7818 eta_q=1:0.5575,2:0.3850,3:0.2219,4:0.1453,5:0.0990,6:0.0688,8:0.0339
arch=res2 dataset=fashion width=32 mode=ptq depth=64 seed=6 fp=0.8147 dyn=1:0.3365,2:0.5079,3:0.6761,4:0.7605,5:0.7870,6:0.7854,8:0.8187 cal=1:0.1009,2:0.4822,3:0.6768,4:0.7595,5:0.7911,6:0.7836,8:0.8204 eta_q=1:0.5360,2:0.3689,3:0.2169,4:0.1442,5:0.0991,6:0.0693,8:0.0343
arch=res2 dataset=fashion width=32 mode=ptq depth=64 seed=8 fp=0.8277 dyn=1:0.3770,2:0.4880,3:0.5714,4:0.7516,5:0.8054,6:0.8184,8:0.8216 cal=1:0.1433,2:0.4630,3:0.5791,4:0.7493,5:0.8045,6:0.8156,8:0.8202 eta_q=1:0.5498,2:0.3745,3:0.2190,4:0.1454,5:0.1001,6:0.0701,8:0.0345
arch=res2c dataset=fashion width=32 mode=ptq depth=64 seed=2 fp=0.8143 dyn=1:0.1427,2:0.2038,3:0.3303,4:0.5935,5:0.6967,6:0.7490,8:0.7865 cal=1:0.1301,2:0.2051,3:0.3412,4:0.5853,5:0.6902,6:0.7514,8:0.7863 eta_q=1:0.5462,2:0.3755,3:0.2172,4:0.1431,5:0.0981,6:0.0684,8:0.0339
arch=res2c dataset=fashion width=32 mode=ptq depth=64 seed=1 fp=0.8109 dyn=1:0.1441,2:0.2833,3:0.4336,4:0.6970,5:0.6500,6:0.7678,8:0.7933 cal=1:0.1082,2:0.2534,3:0.4294,4:0.6945,5:0.6546,6:0.7688,8:0.7968 eta_q=1:0.5411,2:0.3699,3:0.2164,4:0.1434,5:0.0987,6:0.0691,8:0.0341
arch=res2c dataset=fashion width=32 mode=ptq depth=64 seed=5 fp=0.8163 dyn=1:0.2499,2:0.2843,3:0.5102,4:0.6651,5:0.7308,6:0.8003,8:0.8106 cal=1:0.1125,2:0.2948,3:0.5108,4:0.6478,5:0.7321,6:0.7986,8:0.8127 eta_q=1:0.5588,2:0.3877,3:0.2254,4:0.1476,5:0.0998,6:0.0688,8:0.0337
arch=res2c dataset=fashion width=32 mode=ptq depth=64 seed=4 fp=0.7920 dyn=1:0.1894,2:0.1957,3:0.3505,4:0.6181,5:0.7090,6:0.7275,8:0.7844 cal=1:0.1135,2:0.2007,3:0.3597,4:0.6174,5:0.7050,6:0.7307,8:0.7872 eta_q=1:0.5445,2:0.3734,3:0.2159,4:0.1428,5:0.0982,6:0.0686,8:0.0340
arch=res2c dataset=fashion width=32 mode=ptq depth=64 seed=6 fp=0.8037 dyn=1:0.2486,2:0.2300,3:0.4200,4:0.6675,5:0.7155,6:0.7563,8:0.7932 cal=1:0.1477,2:0.2027,3:0.4260,4:0.6667,5:0.7215,6:0.7588,8:0.7923 eta_q=1:0.5383,2:0.3692,3:0.2123,4:0.1409,5:0.0969,6:0.0677,8:0.0335
